feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19,feature_20,feature_21,feature_22,feature_23,feature_24,feature_25,feature_26,feature_27,feature_28,feature_29,feature_30,feature_31,feature_32,feature_33,feature_34,feature_35,feature_36,feature_37,feature_38,feature_39,feature_40,feature_41,feature_42,feature_43,feature_44,feature_45,feature_46,feature_47,feature_48,feature_49,feature_50,feature_51,feature_52,feature_53,feature_54,feature_55,feature_56,feature_57,feature_58,feature_59,feature_60,feature_61,feature_62,feature_63,feature_64,feature_65,feature_66,feature_67,feature_68,feature_69,feature_70,feature_71,feature_72,feature_73,feature_74,feature_75,feature_76,feature_77,feature_78,feature_79,feature_80,feature_81,feature_82,feature_83,feature_84,feature_85,feature_86,label,file_path
-327.0927124023437,157.6796112060547,-25.374406814575195,13.168542861938477,38.310672760009766,13.105432510375977,-13.774850845336914,-11.007511138916016,-2.278897285461426,-6.6231303215026855,5.935516357421875,2.0100579261779785,-8.585469245910645,0.9538679718971252,8.084425926208496,0.5484021306037903,-1.99888277053833,3.893129587173462,-9.143023490905762,-16.950897216796875,1803.335788379898,0.0467551949097938,82.03125,-31.77080345153809,-24.722824096679688,-26.20455551147461,-30.70462417602539,-36.079959869384766,-37.598388671875,-35.99675369262695,-35.269439697265625,-35.02043914794922,-33.3129768371582,-36.69029998779297,-43.68216323852539,-47.31721115112305,-49.51686477661133,-46.33339309692383,-47.37181091308594,-49.964656829833984,-48.545509338378906,-48.9463119506836,-51.83925628662109,-55.35100555419922,-49.93516540527344,-47.008544921875,-44.34049606323242,-42.78969192504883,-42.46672439575195,-44.74153900146485,-45.39746475219727,-43.68669891357422,-43.00023651123047,-43.10100555419922,-46.29941177368164,-50.55600738525391,-55.81102752685547,-49.91127395629883,-47.72744369506836,-51.54475784301758,-53.98994064331055,-58.37964630126953,-59.38433456420898,-64.68443298339844,-69.22563171386719,-69.80130004882812,-69.27609252929688,-71.98967742919922,-67.70301055908203,-65.2569580078125,-71.61454772949219,-74.53919982910156,-73.72093200683594,-72.8700942993164,-72.70494079589844,-75.1530990600586,-76.83738708496094,-79.22593688964844,-79.78258514404297,-79.99858093261719,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,0,processed_20250322_113256.wav
-259.13189697265625,62.55660629272461,-18.70371627807617,44.449466705322266,-11.59931468963623,18.67772674560547,-20.54024314880371,1.4308035373687744,-8.1727876663208,-3.117351055145264,-10.264426231384276,-6.668301582336426,-7.064461708068848,-3.0411980152130127,-3.318153619766236,-7.849218845367432,1.3295745849609375,-6.563957691192627,0.5746350884437561,-6.625172138214111,4589.350637635631,0.142040776271446,92.28515625,-53.9478874206543,-41.60000991821289,-40.51669692993164,-43.30889129638672,-42.65416717529297,-40.91562271118164,-42.28979110717773,-45.829925537109375,-47.82159423828125,-48.47528839111328,-49.69471740722656,-51.975772857666016,-52.733665466308594,-53.64241409301758,-54.198341369628906,-54.23594665527344,-54.07675552368164,-54.74327087402344,-55.72288513183594,-55.91195297241211,-56.52081298828125,-56.06290054321289,-55.89827346801758,-56.10702896118164,-56.41823196411133,-56.02071762084961,-55.29413986206055,-53.98550415039063,-52.78976058959961,-52.75204086303711,-52.61749267578125,-52.78044509887695,-53.04196166992188,-53.56867599487305,-54.20711898803711,-55.00151443481445,-55.41793441772461,-54.91389846801758,-53.95742034912109,-54.4815788269043,-56.233245849609375,-55.35688400268555,-57.160457611083984,-55.384010314941406,-55.71807098388672,-56.24694442749024,-56.900352478027344,-54.78805541992188,-53.49186325073242,-56.02352523803711,-56.17057418823242,-56.29336929321289,-59.64552688598633,-61.35177230834961,-60.34565353393555,-60.97137451171875,-61.87339019775391,-64.33831787109375,-68.8252944946289,-73.69255065917969,-78.55963134765625,-79.65518951416016,-80.0,-80.0,1,samples\feedback_12_elevenlabs_Lily_bb6832.mp3
-224.58624267578125,107.77047729492188,1.4910210371017456,36.07872772216797,5.786746978759766,-1.746859431266785,3.2070255279541016,-18.256471633911133,1.993704319000244,-4.316052436828613,-5.828710556030273,10.076729774475098,3.548303604125977,11.048835754394531,-0.3013648688793182,-9.332230567932127,7.157802104949951,-2.5479516983032227,-1.6741070747375488,-2.483297824859619,1501.2840608958315,0.0884283156622023,89.28571428571429,-28.70197868347168,-23.906557083129883,-27.100318908691406,-26.765365600585938,-29.92675399780273,-31.46964836120605,-30.607175827026367,-28.341270446777344,-28.599756240844727,-29.57884979248047,-31.035791397094727,-33.07156753540039,-35.405975341796875,-39.7397689819336,-42.97739028930664,-44.07602691650391,-43.86541366577149,-45.3230094909668,-45.83183670043945,-43.8325080871582,-42.64633560180664,-43.37220001220703,-43.32788848876953,-43.99923324584961,-46.498348236083984,-47.36601638793945,-47.01534652709961,-48.12132263183594,-46.54727554321289,-43.793739318847656,-42.63225555419922,-44.37148284912109,-46.24376678466797,-47.55701446533203,-48.66032791137695,-49.437103271484375,-50.12678146362305,-49.25568008422852,-48.450294494628906,-48.59463882446289,-47.74586868286133,-49.78534698486328,-50.77459335327149,-51.1400032043457,-50.96529006958008,-48.84527969360352,-48.24213409423828,-48.59246063232422,-49.18422317504883,-53.49463653564453,-58.33055877685547,-61.09391403198242,-64.41168975830078,-65.32315063476562,-64.5949935913086,-62.69026947021485,-60.351749420166016,-62.63077545166016,-64.06411743164062,-62.87482452392578,-62.70328903198242,-63.88455581665039,-63.16777038574219,-61.721797943115234,0,samples\feedback_13_2384-152900-0085.wav
-256.3825378417969,129.171142578125,11.724713325500488,36.13399124145508,23.38190078735352,31.877479553222656,-6.437466144561768,10.501163482666016,-7.567282676696777,-3.76736044883728,3.5594873428344727,-2.2798662185668945,-3.6404004096984863,1.008064866065979,0.1385383158922195,0.1941092610359192,0.2533880174160003,-2.8337504863739014,4.297337055206299,-2.7808480262756348,2443.298892272034,0.0499772135416666,82.03125,-24.033164978027344,-21.7091121673584,-26.8516788482666,-28.71371078491211,-31.84440803527832,-32.81296920776367,-32.82110595703125,-37.18822860717773,-39.96953201293945,-42.28832244873047,-45.00520706176758,-47.480125427246094,-49.56528854370117,-50.805152893066406,-51.36695098876953,-52.1573486328125,-52.247169494628906,-52.71540832519531,-53.174747467041016,-52.445220947265625,-51.88462448120117,-51.4076042175293,-51.45935821533203,-51.13765335083008,-50.49155807495117,-50.34796524047852,-50.81336975097656,-51.36158752441406,-51.00436019897461,-51.687984466552734,-53.4942626953125,-55.67002487182617,-56.55964660644531,-55.60810470581055,-55.16461563110352,-54.7435417175293,-56.24057769775391,-57.82454299926758,-60.45151138305664,-59.752811431884766,-61.33256530761719,-61.76475143432617,-64.97376251220703,-68.17589569091797,-67.24998474121094,-67.3759994506836,-66.87042236328125,-67.0329360961914,-66.26646423339844,-63.24253845214844,-62.69602966308594,-63.16570281982422,-64.52625274658203,-67.13904571533203,-67.05302429199219,-66.19248962402344,-68.4630355834961,-70.29341888427734,-71.31019592285156,-75.41650390625,-79.17784881591797,-79.59327697753906,-80.0,-80.0,1,samples\feedback_14_elevenlabs_Yu (Chinese) - Energetic and Engaging Voice with a Youthful Taiwanese Accent_6554b4.mp3
-196.31919860839844,125.88350677490234,4.257406234741211,28.43975830078125,-0.3977000117301941,10.239331245422363,-32.36150360107422,-6.296178817749023,-13.42755126953125,-11.841309547424316,-9.540945053100586,0.404921293258667,-11.655503273010254,-2.591038942337036,-7.036420822143555,0.7475640177726746,-7.810772895812988,-7.070207118988037,-3.5133416652679443,-6.537064075469971,1646.311713767676,0.0793800278465346,100.44642857142856,-41.13224411010742,-18.599573135375977,-21.66617774963379,-23.65375518798828,-22.999473571777344,-25.479604721069336,-22.48760414123535,-23.31439971923828,-23.905160903930664,-27.099424362182617,-30.06832504272461,-32.12353515625,-33.83924102783203,-36.73859786987305,-38.93529510498047,-41.1055793762207,-42.0665168762207,-43.387020111083984,-43.50242233276367,-44.4386100769043,-44.84030532836914,-45.7685775756836,-45.75399017333984,-45.00463485717773,-44.08746719360352,-44.29777145385742,-44.42395782470703,-44.33709716796875,-45.08689498901367,-45.91640090942383,-46.47442626953125,-46.41776657104492,-46.07699203491211,-45.60936737060547,-45.300540924072266,-46.05299758911133,-49.06624984741211,-51.37096405029297,-52.62799072265625,-54.01305770874024,-56.04501724243164,-57.32421112060547,-57.23678207397461,-56.50875854492188,-56.32999801635742,-57.12277221679688,-57.34596252441406,-56.42131805419922,-54.52182388305664,-53.2549057006836,-53.81973648071289,-55.56963348388672,-56.22245407104492,-58.71553802490234,-60.87929153442383,-60.15948486328125,-59.74820709228516,-60.94465637207031,-62.636138916015625,-65.20655822753906,-67.6129379272461,-69.41254425048828,-70.85173797607422,-76.35494232177734,1,samples\feedback_15_donald-pump.wav
-196.31919860839844,125.88350677490234,4.257406234741211,28.43975830078125,-0.3977000117301941,10.239331245422363,-32.36150360107422,-6.296178817749023,-13.42755126953125,-11.841309547424316,-9.540945053100586,0.404921293258667,-11.655503273010254,-2.591038942337036,-7.036420822143555,0.7475640177726746,-7.810772895812988,-7.070207118988037,-3.5133416652679443,-6.537064075469971,1646.311713767676,0.0793800278465346,100.44642857142856,-41.13224411010742,-18.599573135375977,-21.66617774963379,-23.65375518798828,-22.999473571777344,-25.479604721069336,-22.48760414123535,-23.31439971923828,-23.905160903930664,-27.099424362182617,-30.06832504272461,-32.12353515625,-33.83924102783203,-36.73859786987305,-38.93529510498047,-41.1055793762207,-42.0665168762207,-43.387020111083984,-43.50242233276367,-44.4386100769043,-44.84030532836914,-45.7685775756836,-45.75399017333984,-45.00463485717773,-44.08746719360352,-44.29777145385742,-44.42395782470703,-44.33709716796875,-45.08689498901367,-45.91640090942383,-46.47442626953125,-46.41776657104492,-46.07699203491211,-45.60936737060547,-45.300540924072266,-46.05299758911133,-49.06624984741211,-51.37096405029297,-52.62799072265625,-54.01305770874024,-56.04501724243164,-57.32421112060547,-57.23678207397461,-56.50875854492188,-56.32999801635742,-57.12277221679688,-57.34596252441406,-56.42131805419922,-54.52182388305664,-53.2549057006836,-53.81973648071289,-55.56963348388672,-56.22245407104492,-58.71553802490234,-60.87929153442383,-60.15948486328125,-59.74820709228516,-60.94465637207031,-62.636138916015625,-65.20655822753906,-67.6129379272461,-69.41254425048828,-70.85173797607422,-76.35494232177734,1,samples\feedback_16_donald-pump.wav
-196.31919860839844,125.88350677490234,4.257406234741211,28.43975830078125,-0.3977000117301941,10.239331245422363,-32.36150360107422,-6.296178817749023,-13.42755126953125,-11.841309547424316,-9.540945053100586,0.404921293258667,-11.655503273010254,-2.591038942337036,-7.036420822143555,0.7475640177726746,-7.810772895812988,-7.070207118988037,-3.5133416652679443,-6.537064075469971,1646.311713767676,0.0793800278465346,100.44642857142856,-41.13224411010742,-18.599573135375977,-21.66617774963379,-23.65375518798828,-22.999473571777344,-25.479604721069336,-22.48760414123535,-23.31439971923828,-23.905160903930664,-27.099424362182617,-30.06832504272461,-32.12353515625,-33.83924102783203,-36.73859786987305,-38.93529510498047,-41.1055793762207,-42.0665168762207,-43.387020111083984,-43.50242233276367,-44.4386100769043,-44.84030532836914,-45.7685775756836,-45.75399017333984,-45.00463485717773,-44.08746719360352,-44.29777145385742,-44.42395782470703,-44.33709716796875,-45.08689498901367,-45.91640090942383,-46.47442626953125,-46.41776657104492,-46.07699203491211,-45.60936737060547,-45.300540924072266,-46.05299758911133,-49.06624984741211,-51.37096405029297,-52.62799072265625,-54.01305770874024,-56.04501724243164,-57.32421112060547,-57.23678207397461,-56.50875854492188,-56.32999801635742,-57.12277221679688,-57.34596252441406,-56.42131805419922,-54.52182388305664,-53.2549057006836,-53.81973648071289,-55.56963348388672,-56.22245407104492,-58.71553802490234,-60.87929153442383,-60.15948486328125,-59.74820709228516,-60.94465637207031,-62.636138916015625,-65.20655822753906,-67.6129379272461,-69.41254425048828,-70.85173797607422,-76.35494232177734,1,samples\feedback_17_donald-pump.wav
-258.5484924316406,105.40283203125,-12.482439041137695,22.08822250366211,-15.411406517028809,16.281831741333008,-19.57678604125977,1.7128392457962036,-3.14644742012024,-5.778003215789795,-2.677002429962158,-9.844709396362305,-9.261839866638184,-4.627676486968994,-3.891289949417114,-9.429336547851562,1.527730941772461,-10.771889686584473,-7.115067005157471,-1.19901442527771,3411.013743027286,0.100201874382411,120.18531976744184,-52.32224655151367,-40.93345642089844,-32.74042510986328,-32.945072174072266,-35.75672912597656,-39.29767608642578,-39.44538879394531,-37.99546813964844,-41.0518798828125,-41.04889297485352,-42.30858612060547,-45.544166564941406,-42.88924789428711,-43.78805923461914,-45.5729866027832,-44.38173675537109,-45.37291717529297,-45.71631622314453,-48.537879943847656,-47.26962661743164,-49.59615707397461,-50.34857940673828,-51.10518264770508,-50.9896240234375,-51.1097526550293,-50.19513702392578,-49.68625259399414,-49.78266906738281,-50.96710205078125,-52.77755355834961,-52.9193229675293,-52.571754455566406,-53.293495178222656,-53.42990493774414,-55.32841491699219,-57.25345993041992,-58.212249755859375,-58.00784683227539,-56.70339584350586,-56.88614654541016,-59.28548049926758,-58.7211799621582,-60.50125503540039,-65.01426696777344,-64.27395629882812,-61.32744216918945,-59.8250846862793,-56.93471145629883,-56.91901016235352,-59.26088333129883,-60.06125259399414,-61.082794189453125,-62.597145080566406,-61.49005508422852,-62.243255615234375,-64.7452392578125,-67.10552215576172,-70.1011734008789,-73.53337860107422,-77.248779296875,-79.63392639160156,-79.87931060791016,-80.0,-80.0,1,samples\feedback_18_elevenlabs_Sarah_1_60724fba.mp3
-281.39862060546875,96.22947692871094,-24.74699592590332,34.70161437988281,-6.879434108734131,8.547547340393066,-27.13866806030273,6.02915620803833,-20.025230407714844,-6.153977870941162,-9.974797248840332,-20.99304580688477,-4.252808570861816,-1.924153089523316,-6.388635158538818,-1.2055150270462036,-2.415365695953369,-13.592557907104492,-6.291130542755127,-5.637233257293701,3553.0484635215967,0.1004451976102941,161.4990234375,-55.23286437988281,-39.95016479492188,-30.90252113342285,-30.08409118652344,-33.80158996582031,-33.15333938598633,-35.81721496582031,-37.78067398071289,-33.1357421875,-35.637298583984375,-41.85870742797852,-43.85570526123047,-45.3389778137207,-47.84252548217773,-46.41670608520508,-45.611454010009766,-45.92596435546875,-44.58181381225586,-44.9822883605957,-47.37328720092773,-48.571231842041016,-49.55656051635742,-50.15030288696289,-51.136844635009766,-50.404388427734375,-48.97711563110352,-47.85942459106445,-46.66649627685547,-46.10374450683594,-47.282325744628906,-48.408329010009766,-48.333892822265625,-47.51208114624024,-46.267860412597656,-47.39384078979492,-50.41944122314453,-53.24131393432617,-52.34031295776367,-49.2701530456543,-47.57835006713867,-49.61784362792969,-49.8006591796875,-53.01800155639648,-55.52145004272461,-58.95449066162109,-60.869266510009766,-61.21533966064453,-59.94222259521485,-58.42440414428711,-57.87288665771485,-56.51686477661133,-56.12285232543945,-56.66260528564453,-56.79328918457031,-58.23748779296875,-61.00045394897461,-62.74637985229492,-65.12556457519531,-67.6588363647461,-72.52117156982422,-77.8210678100586,-79.14488983154297,-80.0,-80.0,1,samples\feedback_19_elevenlabs_Jessica_2_975f0b5d.mp3
-196.31919860839844,125.88350677490234,4.257406234741211,28.43975830078125,-0.3977000117301941,10.239331245422363,-32.36150360107422,-6.296178817749023,-13.42755126953125,-11.841309547424316,-9.540945053100586,0.404921293258667,-11.655503273010254,-2.591038942337036,-7.036420822143555,0.7475640177726746,-7.810772895812988,-7.070207118988037,-3.5133416652679443,-6.537064075469971,1646.311713767676,0.0793800278465346,100.44642857142856,-41.13224411010742,-18.599573135375977,-21.66617774963379,-23.65375518798828,-22.999473571777344,-25.479604721069336,-22.48760414123535,-23.31439971923828,-23.905160903930664,-27.099424362182617,-30.06832504272461,-32.12353515625,-33.83924102783203,-36.73859786987305,-38.93529510498047,-41.1055793762207,-42.0665168762207,-43.387020111083984,-43.50242233276367,-44.4386100769043,-44.84030532836914,-45.7685775756836,-45.75399017333984,-45.00463485717773,-44.08746719360352,-44.29777145385742,-44.42395782470703,-44.33709716796875,-45.08689498901367,-45.91640090942383,-46.47442626953125,-46.41776657104492,-46.07699203491211,-45.60936737060547,-45.300540924072266,-46.05299758911133,-49.06624984741211,-51.37096405029297,-52.62799072265625,-54.01305770874024,-56.04501724243164,-57.32421112060547,-57.23678207397461,-56.50875854492188,-56.32999801635742,-57.12277221679688,-57.34596252441406,-56.42131805419922,-54.52182388305664,-53.2549057006836,-53.81973648071289,-55.56963348388672,-56.22245407104492,-58.71553802490234,-60.87929153442383,-60.15948486328125,-59.74820709228516,-60.94465637207031,-62.636138916015625,-65.20655822753906,-67.6129379272461,-69.41254425048828,-70.85173797607422,-76.35494232177734,1,samples\feedback_20_donald-pump.wav
-291.0516662597656,123.31349182128906,-26.711502075195312,37.990482330322266,-1.6647822856903076,25.32050514221192,-0.735919177532196,7.266220092773437,-2.557614088058472,-7.078276634216309,-5.276352405548096,-1.9947752952575684,7.61363410949707,5.239322662353516,2.8461594581604004,-3.601372003555298,2.745630979537964,-2.358950614929199,1.056324481964111,-4.090915203094482,2867.271688646676,0.0678455865205223,135.99917763157896,-27.98946952819824,-22.9811954498291,-28.468231201171875,-31.961509704589844,-34.80624008178711,-35.989227294921875,-36.17363357543945,-35.52560806274414,-36.13880920410156,-38.11806488037109,-39.70328521728516,-42.76830673217773,-46.12727737426758,-46.68244171142578,-47.07046508789063,-46.07586288452149,-44.84760665893555,-43.64596557617188,-42.84737777709961,-42.38264083862305,-41.57702255249024,-41.20074462890625,-41.43680191040039,-42.91487884521485,-46.07866287231445,-47.87276840209961,-48.6031608581543,-47.04746627807617,-45.02433776855469,-43.54607391357422,-45.12322998046875,-47.95213317871094,-48.54520034790039,-47.593868255615234,-47.66656112670898,-48.96459197998047,-50.91482925415039,-52.36989212036133,-51.83659362792969,-51.4260368347168,-52.13776779174805,-52.742034912109375,-53.96077728271485,-53.824256896972656,-56.18545913696289,-57.05180358886719,-55.1101188659668,-55.81734085083008,-56.72220230102539,-56.51630401611328,-57.92619323730469,-61.09965515136719,-61.8607292175293,-61.07255935668945,-63.02365493774414,-65.55422973632812,-67.14044952392578,-70.62761688232422,-74.51056671142578,-77.56843566894531,-79.80049133300781,-79.99688720703125,-80.0,-80.0,1,samples\feedback_21_elevenlabs_Daniel_10_16f1b532.mp3
-239.8440704345703,106.28154754638672,-22.686697006225582,28.56621551513672,10.33225154876709,-14.694169998168944,-9.519290924072266,-11.11888027191162,-30.61777877807617,1.4988338947296145,-7.4718194007873535,-7.9103617668151855,-2.4410829544067383,-1.7741456031799316,-13.145828247070312,2.299344539642334,-8.122066497802734,-7.852600574493408,-0.3982136845588684,-4.011763095855713,2151.0525659161867,0.1021582645440251,112.5,-53.160377502441406,-38.0971565246582,-31.41135025024414,-33.16630935668945,-35.55188751220703,-33.085289001464844,-32.12113952636719,-33.35395050048828,-34.84076690673828,-35.143985748291016,-36.3255615234375,-40.27853393554688,-41.954586029052734,-43.90530014038086,-47.24393844604492,-48.34307861328125,-48.99371719360352,-50.93326950073242,-51.193939208984375,-50.570499420166016,-49.57186508178711,-48.83881378173828,-47.94654083251953,-47.794090270996094,-47.808223724365234,-47.590240478515625,-47.88852310180664,-47.25234603881836,-47.27486801147461,-48.3629035949707,-49.34103775024414,-49.83699798583984,-50.36373519897461,-50.95316696166992,-50.060672760009766,-48.705074310302734,-49.048282623291016,-51.0028076171875,-51.982948303222656,-50.01333618164063,-47.58823013305664,-46.04916763305664,-47.58453750610352,-51.59035873413086,-57.77571868896485,-62.85736846923828,-65.62596130371094,-66.0796127319336,-65.10086822509766,-64.4600830078125,-65.3730239868164,-67.58380126953125,-68.25888061523438,-66.66577911376953,-65.86201477050781,-66.40911102294922,-67.89020538330078,-67.54259490966797,-67.01732635498047,-67.70743560791016,-68.46915435791016,-69.85833740234375,-72.61225891113281,-77.2209701538086,1,samples\feedback_22_mrbeast.wav
-291.620849609375,107.6651840209961,-2.308319568634033,18.73441696166992,-17.3773250579834,-15.73197078704834,-14.157840728759766,-11.764371871948242,-5.279750823974609,-7.474585056304932,-7.062300682067871,-1.9911956787109373,-13.313631057739258,-0.7743969559669495,-9.190888404846191,-10.491703987121582,-4.943237781524658,-3.528292655944824,-6.575477600097656,-1.9342153072357176,2362.9054362458937,0.1416078571017495,112.5,-58.176246643066406,-45.04188919067383,-32.9813117980957,-37.02549362182617,-39.87965393066406,-33.207557678222656,-35.19975280761719,-38.31352996826172,-37.73517990112305,-38.06127548217773,-38.4837646484375,-38.389198303222656,-38.19620513916016,-39.69552993774414,-41.913944244384766,-43.95842742919922,-46.17134094238281,-47.63500595092773,-48.47359848022461,-49.83613204956055,-50.80775833129883,-51.36055374145508,-52.422607421875,-53.86948013305664,-54.87960052490234,-55.06608200073242,-55.03065872192383,-54.79581069946289,-55.43206024169922,-55.22119522094727,-55.49274063110352,-55.36707305908203,-56.213714599609375,-56.90287780761719,-57.09945297241211,-57.4197883605957,-57.4233283996582,-56.7204704284668,-55.344505310058594,-55.46175384521485,-58.24809646606445,-61.031551361083984,-61.857418060302734,-61.45547103881836,-60.65048599243164,-59.19743347167969,-59.868900299072266,-60.783321380615234,-60.81651306152344,-61.32634735107422,-63.34734725952149,-67.3464584350586,-69.84990692138672,-69.74512481689453,-69.90750122070312,-70.34754943847656,-71.0709457397461,-70.67291259765625,-71.2826156616211,-71.34603118896484,-71.38906860351562,-72.47824096679688,-73.4106674194336,-76.35047149658203,1,samples\feedback_23_kim-kardashian.wav
-207.4481658935547,124.31300354003906,4.687024116516113,28.513561248779297,11.889321327209473,5.844974994659424,-10.552300453186035,12.90436553955078,-12.16472339630127,-2.422455072402954,-9.535122871398926,3.5719354152679443,-8.400303840637207,2.754321813583374,-6.356750011444092,2.681060552597046,-3.2453627586364746,-5.646928787231445,-2.867013931274414,2.3316900730133057,1866.9030448022363,0.0895437102495107,133.92857142857142,-31.28137969970703,-17.253183364868164,-14.93324089050293,-20.30946159362793,-21.522130966186523,-23.832321166992188,-24.41436767578125,-25.04906463623047,-26.50349807739257,-28.445268630981445,-31.71401596069336,-33.765323638916016,-34.700252532958984,-35.932899475097656,-37.121681213378906,-37.30766296386719,-37.904056549072266,-38.29916763305664,-38.527000427246094,-39.509544372558594,-39.82737731933594,-40.07882690429688,-40.98270034790039,-41.98150253295898,-42.64344024658203,-42.83378601074219,-43.377723693847656,-43.74918746948242,-43.7906608581543,-44.1812629699707,-45.1853141784668,-44.81200408935547,-43.89494323730469,-42.42221832275391,-41.97408676147461,-41.38456726074219,-43.75886154174805,-47.1231689453125,-48.90021133422852,-48.23068237304688,-46.93451690673828,-48.1949462890625,-51.202030181884766,-54.67383193969727,-56.35343551635742,-56.314231872558594,-55.85623550415039,-55.39684677124024,-54.87539291381836,-54.76130294799805,-55.77204513549805,-58.50426483154297,-58.63976287841797,-57.11773681640625,-56.59845733642578,-55.65445327758789,-56.31659698486328,-57.66178512573242,-58.46098709106445,-59.309326171875,-60.3065299987793,-62.19829559326172,-65.46007537841797,-72.95439910888672,1,samples\feedback_24_kanye-east.wav
-253.49197387695312,114.02989196777344,2.625629425048828,13.891350746154783,-2.761640787124634,1.1343295574188232,-15.225910186767578,-14.49452018737793,-13.836307525634766,-6.081501007080078,-19.11219596862793,-7.522907257080078,-14.163555145263672,-8.972735404968262,-13.654940605163574,0.2578184604644775,-11.074600219726562,-5.730895042419434,-12.425676345825195,-1.213011622428894,1925.982609009796,0.0911867474197247,104.16666666666669,-54.806907653808594,-29.474395751953125,-27.0005111694336,-31.32973861694336,-24.201419830322266,-24.231678009033203,-29.3259391784668,-30.99768447875977,-32.142574310302734,-34.07892227172852,-35.006134033203125,-37.72115707397461,-40.45890808105469,-41.0284538269043,-41.01173782348633,-41.9954948425293,-42.82182312011719,-43.87645721435547,-44.712039947509766,-45.73808670043945,-46.58602523803711,-48.05784225463867,-47.40572738647461,-46.623416900634766,-45.82928085327149,-46.26479721069336,-47.189552307128906,-47.47792053222656,-47.50764846801758,-49.21331024169922,-50.41793441772461,-49.84627914428711,-49.72378921508789,-50.22814178466797,-50.97300720214844,-53.55395126342773,-56.13933563232422,-57.53471374511719,-57.72719955444336,-56.64889144897461,-56.13216018676758,-56.03202438354492,-56.28435897827149,-57.28702163696289,-56.96078109741211,-57.056419372558594,-57.86992263793945,-59.24580001831055,-60.319610595703125,-60.96159744262695,-61.28600311279297,-62.02334976196289,-62.69789123535156,-62.40181350708008,-62.85505294799805,-64.12409973144531,-65.52727508544922,-64.89596557617188,-63.63689804077149,-62.96141052246094,-63.5138053894043,-65.14837646484375,-68.43067932128906,-75.6844482421875,1,samples\feedback_25_joey-biden.wav
-253.49197387695312,114.02989196777344,2.625629425048828,13.891350746154783,-2.761640787124634,1.1343295574188232,-15.225910186767578,-14.49452018737793,-13.836307525634766,-6.081501007080078,-19.11219596862793,-7.522907257080078,-14.163555145263672,-8.972735404968262,-13.654940605163574,0.2578184604644775,-11.074600219726562,-5.730895042419434,-12.425676345825195,-1.213011622428894,1925.982609009796,0.0911867474197247,104.16666666666669,-54.806907653808594,-29.474395751953125,-27.0005111694336,-31.32973861694336,-24.201419830322266,-24.231678009033203,-29.3259391784668,-30.99768447875977,-32.142574310302734,-34.07892227172852,-35.006134033203125,-37.72115707397461,-40.45890808105469,-41.0284538269043,-41.01173782348633,-41.9954948425293,-42.82182312011719,-43.87645721435547,-44.712039947509766,-45.73808670043945,-46.58602523803711,-48.05784225463867,-47.40572738647461,-46.623416900634766,-45.82928085327149,-46.26479721069336,-47.189552307128906,-47.47792053222656,-47.50764846801758,-49.21331024169922,-50.41793441772461,-49.84627914428711,-49.72378921508789,-50.22814178466797,-50.97300720214844,-53.55395126342773,-56.13933563232422,-57.53471374511719,-57.72719955444336,-56.64889144897461,-56.13216018676758,-56.03202438354492,-56.28435897827149,-57.28702163696289,-56.96078109741211,-57.056419372558594,-57.86992263793945,-59.24580001831055,-60.319610595703125,-60.96159744262695,-61.28600311279297,-62.02334976196289,-62.69789123535156,-62.40181350708008,-62.85505294799805,-64.12409973144531,-65.52727508544922,-64.89596557617188,-63.63689804077149,-62.96141052246094,-63.5138053894043,-65.14837646484375,-68.43067932128906,-75.6844482421875,1,samples\feedback_26_joey-biden.wav
